player_id,player_name,birth_date,nationality,primary_broad_position,primary_general_position,secondary_broad_position,secondary_general_position,season_name,height_ft,height_in,weight_lb,competition
9z5knaeMA3,Keon Daniel,1987-01-16,Trinidad & Tobago,MF,CM,,,2013,6.0,1.0,172.0,mls
9z5kPRgqA3,Félix Borja,1983-04-02,Ecuador,FW,ST,,,2014,5.0,10.0,157.0,mls
9z5kRvdMA3,Andrea Pirlo,1979-05-19,Italy,MF,CM,,DM,"['2015', '2016', '2017']",5.0,10.0,150.0,mls
9z5kvLJMA3,Kevin Kratz,1987-01-21,Germany,MF,DM,,,"['2017', '2018', '2019']",5.0,8.0,161.0,mls
9z5kxLlqA3,Víctor Pérez,1988-01-12,Spain,MF,CM,,,2015,5.0,10.0,157.0,mls
9z5kzxeMA3,Matías Sánchez,1987-08-18,Argentina,MF,CM,,,2013,5.0,8.0,157.0,mls
a35r6225L6,Bakary Soumaré,1985-11-09,Mali,DF,CB,,,"['2013', '2014', '2015']",6.0,4.0,207.0,mls
a35r6G45L6,Robbie Findley,1985-08-04,USA,FW,ST,,,"['2013', '2014', '2015']",5.0,9.0,165.0,mls
a35ra9GML6,Sal Zizzo,1987-04-03,USA,DF,FB,,,"['2013', '2014', '2015', '2016', '2017', '2018']",5.0,11.0,165.0,mls
a35rB7Do5L,Luke Brennan,2005-02-24,USA,MF,W,,,"['2023', '2024']",5.0,10.0,150.0,mls
a35rBEgw5L,Andrei Dumitru,2006-10-28,Canada,,,,,{},6.0,1.0,181.0,mls
a35rBOLG5L,Omar Valencia,2004-06-08,Panama,MF,CM,,,2024,5.0,11.0,154.0,mls
a35rByv25L,Mikael Marques,2001-09-08,Sweden,MF,W,,,2023,6.0,0.0,165.0,mls
a35rGGBqL6,Jonas Elmer,1988-02-28,Switzerland,DF,FB,,,2013,5.0,9.0,152.0,mls
a35rK1aeqL,Rob Lovejoy,1991-10-23,USA,MF,W,,,"['2015', '2016']",6.0,0.0,165.0,mls
a35rK6GoqL,Wade Hamilton,1994-09-15,USA,,,,,{},6.0,2.0,194.0,mls
a35rK94AqL,Corey Baird,1996-01-30,USA,FW,ST,MF,W,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,10.0,161.0,mls
a35rK9XoqL,Jefferson Savarino,1996-11-11,Venezuela,MF,W,,,"['2017', '2018', '2019', '2022', '2023']",5.0,7.0,132.0,mls
a35rKA2AqL,Mauricio Pineda,1997-10-17,USA,DF,CB,,,"['2020', '2021', '2022', '2023', '2024']",6.0,1.0,172.0,mls
a35rKElAqL,Nicolás Czornomaz,1995-07-08,Argentina,,,,,{},5.0,10.0,163.0,mls
a35rKGpLqL,Dániel Sallói,1996-07-19,Hungary,FW,W,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,1.0,150.0,mls
a35rKJdeqL,Sam Hamilton,1995-07-27,USA,MF,CM,,,2017,6.0,1.0,176.0,mls
a35rKleGqL,Andy Thoma,1993-04-29,USA,,,,,{},5.0,11.0,165.0,mls
a35rKXALqL,Rodrigo Saravia,1993-02-22,Guatemala,DF,CB,,,2016,6.0,0.0,174.0,mls
a35rKXowqL,Joaquín Fernández,1996-05-31,Spain,DF,CB,,,2024,6.0,3.0,159.0,mls
a35rKYrAqL,Aaron Herrera,1997-06-06,USA,DF,FB,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,11.0,157.0,mls
a35rKZlBqL,Thomas de Villardi,1994-03-27,France,,,,,{},6.0,1.0,174.0,mls
a35rKZZwqL,Marvin Loría,1997-04-24,Costa Rica,MF,W,,,"['2019', '2020', '2021', '2022', '2023', '2024']",5.0,9.0,170.0,mls
a35rl2EKQL,Luciano Abecasis,1990-06-04,Argentina,DF,FB,,,2021,5.0,9.0,161.0,mls
a35rl7d4QL,Yordany Alvarez,1985-05-24,Cuba,MF,DM,,,2013,5.0,10.0,165.0,mls
a35rl8kwQL,Omar Gaber,1992-01-30,Egypt,DF,FB,MF,W,2018,5.0,8.0,159.0,mls
a35rl9BBQL,Billy Schuler,1990-04-27,USA,FW,ST,,,2014,5.0,11.0,172.0,mls
a35rlaAAQL,Juan Luis Anangonó,1989-04-13,Ecuador,FW,ST,,,"['2013', '2014']",6.0,1.0,185.0,mls
a35rldmeQL,Nick Marsman,1990-10-01,Netherlands,GK,GK,,,"['2021', '2022']",6.0,2.0,194.0,mls
a35rlgewQL,Chris Klute,1990-03-05,USA,DF,FB,,,"['2013', '2014', '2015', '2016']",6.0,1.0,174.0,mls
a35rlN9BQL,Andre Lewis,1994-08-12,Jamaica,,,,,{},5.0,9.0,146.0,mls
a35rlRnwQL,Francisco Calvo,1992-07-08,Costa Rica,DF,CB,,,"['2017', '2018', '2019', '2020', '2021', '2022']",5.0,10.0,165.0,mls
a35rlwN2QL,Javier Calle,1991-04-29,Colombia,DF,FB,,,2015,5.0,9.0,163.0,mls
a35rlyZ4QL,Diego Chara,1986-04-05,Colombia,MF,DM,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,8.0,152.0,mls
a35rm92ML6,Mateusz Klich,1990-06-13,Poland,MF,CM,,,"['2023', '2024']",6.0,0.0,165.0,mls
a35rn0o5L6,Henok Goitom,1984-09-16,Sweden,FW,ST,,,2016,6.0,2.0,190.0,mls
a35rPoAQL6,Matteo Ferrari,1979-12-05,Italy,DF,CB,,,"['2013', '2014']",6.0,2.0,196.0,mls
a35rr0bA5L,Hal Uderitz,1999-09-16,USA,,,,,{},,,,mls
a35rRe7w5L,Michael Webber,2000-09-17,Republic of Ireland,,,,,{},6.0,3.0,181.0,mls
a35rrkbG5L,Tajon Buchanan,1999-02-08,Canada,MF,W,,,"['2019', '2020', '2021']",6.0,0.0,157.0,mls
a35rrkme5L,Clément Bayiha,1999-03-08,Canada,DF,FB,FW,W,"['2019', '2020', '2021']",5.0,8.0,154.0,mls
a35rvro5L6,Jeremy Hall,1988-09-11,USA,MF,CM,,,"['2013', '2014', '2015']",5.0,11.0,165.0,mls
a35rW2BqL6,Giuseppe Rossi,1987-02-01,Italy,MF,AM,FW,ST,2020,5.0,8.0,159.0,mls
a35rXZBQL6,Sean Franklin,1985-03-21,USA,DF,FB,,,"['2013', '2014', '2015', '2016', '2017', '2018']",5.0,10.0,161.0,mls
a35ry7P2ML,João Klauss,1997-03-01,Brazil,FW,ST,,,"['2023', '2024']",6.0,3.0,196.0,mls
a35rY9eML6,Brian Ownby,1990-07-16,USA,FW,ST,,,"['2013', '2014']",5.0,11.0,165.0,mls
a35ryB2AML,Alex Monis,2003-03-20,USA,FW,ST,MF,W,"['2021', '2022', '2023']",5.0,7.0,135.0,mls
a35rydwBML,Harrison Robledo,2002-02-08,USA,MF,CM,DF,FB,2022,5.0,7.0,,mls
a35rym4GML,Tyler Hall,2006-02-05,USA,,,,,{},,,,mls
a35rymlLML,Drake Callender,1997-10-07,USA,GK,GK,,,"['2022', '2023', '2024']",6.0,3.0,203.0,mls
a35ryngKML,Michael Nelson,1995-02-10,USA,GK,GK,,,"['2021', '2022']",6.0,4.0,179.0,mls
a35ryXm2ML,Novak Micovic,2001-10-25,Serbia,GK,GK,,,"['2023', '2024']",,,,mls
a35ryXO2ML,Luis Díaz,1998-12-06,Costa Rica,MF,W,,,"['2019', '2020', '2021', '2022', '2023']",0.0,5.0,159.0,mls
a35ryZ7bML,Tanner Beason,1997-03-23,USA,DF,CB,,,"['2020', '2021', '2022', '2023', '2024']",6.0,1.0,174.0,mls
aDQ0023QEv,Matt Pickens,1982-04-05,USA,GK,GK,,,2013,6.0,3.0,201.0,mls
aDQ00AlQEv,Kevin Long,1990-08-18,Republic of Ireland,DF,CB,,,2024,6.0,2.0,183.0,mls
aDQ00OGQEv,Jozy Altidore,1989-11-06,USA,FW,ST,,,"['2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023']",6.0,1.0,174.0,mls
aDQ039WqEv,Gustav Svensson,1987-02-07,Sweden,MF,DM,,,"['2017', '2018', '2019', '2020']",6.0,0.0,170.0,mls
aDQ0a0x3ME,David Accam,1990-09-28,Ghana,MF,W,,,"['2015', '2016', '2017', '2018', '2019', '2020']",5.0,8.0,154.0,mls
aDQ0a6J3ME,Alexander López,1992-06-05,Honduras,MF,W,,,"['2013', '2014', '2015']",5.0,9.0,157.0,mls
aDQ0a6jPME,Shane O'Neill,1993-09-02,USA,DF,CB,,,"['2013', '2014', '2015', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,2.0,192.0,mls
aDQ0a733ME,Jorge Corrales,1991-05-20,Cuba,DF,FB,,,"['2018', '2019', '2020']",5.0,9.0,150.0,mls
aDQ0a83BME,Justin Davis,1988-05-06,USA,DF,FB,,CB,2017,5.0,9.0,161.0,mls
aDQ0a8lpME,Kenney Walker,1988-12-12,USA,MF,CM,,,"['2014', '2015']",5.0,9.0,172.0,mls
aDQ0a8plME,Raymon Gaddis,1990-01-13,USA,DF,FB,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2022', '2023']",5.0,9.0,152.0,mls
aDQ0aBDBME,Adam Clement,1990-10-30,USA,,,,,{},6.0,4.0,194.0,mls
aDQ0aBORME,Kory Kindle,1991-08-28,USA,,,,,{},5.0,11.0,185.0,mls
aDQ0adk3ME,Roland Alberg,1990-08-06,Netherlands,MF,AM,,,"['2016', '2017']",5.0,11.0,159.0,mls
aDQ0aG9pME,Aleksey Miranchuk,1995-10-17,Russia,MF,AM,,,2024,6.0,0.0,148.0,mls
aDQ0AgRMEv,Przemyslaw Tyton,1987-01-04,Poland,GK,GK,,,"['2019', '2020', '2021']",6.0,4.0,187.0,mls
aDQ0aJ8WME,Cristian Higuita,1994-01-12,Colombia,MF,DM,,,"['2015', '2016', '2017', '2018', '2019']",5.0,9.0,159.0,mls
aDQ0aj9WME,Futty Danso,1983-04-27,Gambia,DF,CB,,,"['2013', '2014']",6.0,3.0,185.0,mls
aDQ0aN62ME,Ashtone Morgan,1991-02-09,Canada,DF,FB,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2021']",5.0,11.0,165.0,mls
aDQ0aNE3ME,Michael Boxall,1988-08-18,New Zealand,DF,CB,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,2.0,201.0,mls
aDQ0aNepME,Davy Armstrong,1991-11-03,USA,DF,FB,,,2014,5.0,10.0,152.0,mls
aDQ0aNYpME,Ethan White,1991-01-01,USA,DF,CB,,FB,"['2013', '2014', '2015', '2016', '2017']",6.0,0.0,185.0,mls
aDQ0ao1PME,Sam Adekugbe,1995-01-16,England,DF,FB,,,"['2013', '2014', '2015', '2016', '2023', '2024']",5.0,9.0,165.0,mls
aDQ0aR0EME,Charlie Horton,1994-09-14,USA,,,,,{},6.0,4.0,170.0,mls
aDQ0avK3ME,Steven Birnbaum,1991-01-23,USA,DF,CB,,,"['2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,1.0,181.0,mls
aDQ0aVkWME,Jamal Thiaré,1993-03-31,Senegal,FW,ST,,,"['2023', '2024']",6.0,0.0,154.0,mls
aDQ0aXEEME,Ken Tribbett,1992-08-25,USA,DF,CB,,,"['2016', '2017']",6.0,2.0,170.0,mls
aDQ0knRqEv,Markus Holgersson,1985-04-16,Sweden,DF,CB,,,2013,6.0,2.0,174.0,mls
aDQ0l6apQE,Thomas Judge,1999-05-29,USA,,,,,{},6.0,1.0,174.0,mls
aDQ0l7kWQE,Mitja Ilenic,2004-12-26,Slovenia,DF,FB,,,"['2023', '2024']",5.0,10.0,157.0,mls
aDQ0l8j3QE,Vuk Latinovich,1997-09-14,USA,DF,CB,,,"['2021', '2022']",6.0,1.0,181.0,mls
aDQ0l9bRQE,Kyle Hiebert,1997-07-30,Canada,DF,CB,,FB,"['2023', '2024']",6.0,0.0,187.0,mls
aDQ0l9zGQE,Yosuke Hanya,1999-01-30,Japan,FW,ST,,,2023,,,,mls
aDQ0lelQEv,Eldin Jakupovic,1984-10-02,Switzerland,GK,GK,,,2023,6.0,3.0,187.0,mls
aDQ0lkLBQE,Diego Gutiérrez,1999-05-01,USA,FW,W,,,"['2022', '2023']",5.0,11.0,146.0,mls
aDQ0LoylQE,Griffin Dorsey,1999-03-05,USA,DF,FB,,,"['2019', '2020', '2021', '2022', '2023', '2024']",6.0,0.0,159.0,mls
aDQ0lp9pQE,David Vazquez,2006-02-22,USA,,,,,{},,,,mls
aDQ0lpPBQE,Sam Adeniran,1998-09-30,USA,FW,ST,,,"['2021', '2022', '2023', '2024']",6.0,4.0,201.0,mls
aDQ0LRYWQE,Amine Bassi,1997-11-27,France,MF,AM,,,"['2023', '2024']",,,,mls
aDQ0Nd7l5E,Thomas Roberts,2001-05-11,USA,MF,AM,,,2019,5.0,11.0,146.0,mls
aDQ0NdJP5E,Sean Rea,2002-05-15,Canada,MF,AM,,,2023,5.0,7.0,139.0,mls
aDQ0NemE5E,Alan Winn,1996-02-18,USA,MF,W,,,2020,5.0,10.0,165.0,mls
aDQ0NjkG5E,Gabriele Corbo,2000-01-11,Italy,DF,CB,,,"['2022', '2023', '2024']",6.0,1.0,,mls
aDQ0NL0R5E,Matheus Aias,1996-12-30,Brazil,FW,ST,,,"['2020', '2021']",5.0,9.0,159.0,mls
aDQ0NmXW5E,Javier Pérez,1996-03-29,Spain,MF,CM,,,2019,5.0,9.0,161.0,mls
aDQ0Nmyl5E,Allan Rodriguez,2004-05-27,USA,,,,,{},5.0,6.0,152.0,mls
aDQ0NN635E,Cole Turner,2001-07-07,USA,DF,FB,MF,W,"['2020', '2021']",6.0,2.0,181.0,mls
aDQ0NN9v5E,Cameron Dunbar,2002-10-22,USA,MF,W,,,"['2020', '2021', '2023']",5.0,6.0,128.0,mls
aDQ0NNWE5E,Christopher Hegardt,2002-01-06,USA,MF,CM,FW,W,"['2022', '2023']",5.0,9.0,141.0,mls
aDQ0NVP35E,Xavier Valdez,2003-11-23,USA,,,,,{},6.0,6.0,,mls
aDQ0NzoB5E,Jordan Adebayo-Smith,2001-01-11,USA,FW,ST,,,2024,5.0,11.0,179.0,mls
aDQ0NZOB5E,Matko Miljevic,2001-05-09,USA,MF,AM,,,"['2021', '2022', '2023']",5.0,9.0,168.0,mls
aDQ0O43qEv,Rob Friend,1981-01-23,Canada,FW,ST,,,2014,6.0,5.0,207.0,mls
aDQ0od3qEv,Tyler Deric,1988-08-30,USA,GK,GK,,,"['2014', '2015', '2016', '2017', '2018', '2019']",6.0,3.0,185.0,mls
aDQ0ol2qEv,Luis Marín,1983-05-18,Chile,GK,GK,,,2015,6.0,1.0,192.0,mls
aDQ0P4rWQE,Jhegson Méndez,1997-04-26,Ecuador,MF,DM,,CM,"['2019', '2020', '2021', '2022']",5.0,7.0,159.0,mls
aDQ0PA8lQE,Ayo Akinola,2000-01-20,USA,FW,ST,,,"['2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,10.0,183.0,mls
aDQ0PajGQE,Brandon Vincent,1994-05-01,,DF,FB,,,"['2016', '2017', '2018']",5.0,11.0,181.0,mls
aDQ0PDEpQE,Santiago Mosquera,1995-02-07,Colombia,MF,W,,,"['2018', '2019', '2020']",5.0,6.0,154.0,mls
aDQ0PDNBQE,Avionne Flanagan,1999-04-06,USA,,,,,{},5.0,11.0,165.0,mls
aDQ0PeLRQE,Emrah Klimenta,1991-02-13,Montenegro,DF,FB,,,2018,6.0,1.0,181.0,mls
aDQ0PGdGQE,Handwalla Bwana,1999-06-25,Kenya,MF,W,,,"['2018', '2019', '2020', '2021', '2022']",5.0,9.0,143.0,mls
aDQ0PGv3QE,Alex Mighten,2002-04-11,England,,,,,{},,,,mls
aDQ0PjnGQE,Tommy McNamara,1991-02-06,USA,MF,CM,,,"['2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,9.0,172.0,mls
aDQ0PJpPQE,Tai Baribo,1998-01-15,Israel,FW,ST,,,"['2023', '2024']",5.0,11.0,172.0,mls
aDQ0PKPRQE,Marco Farfan,1998-11-12,USA,DF,FB,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,11.0,150.0,mls
aDQ0PkRRQE,Eduard Atuesta,1997-06-18,Colombia,MF,DM,,,"['2018', '2019', '2020', '2021', '2024']",5.0,11.0,154.0,mls
aDQ0PnvBQE,Djordje Mihailovic,1998-11-10,USA,MF,AM,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2024']",5.0,10.0,152.0,mls
aDQ0Pv1WQE,Sebastián Ferreira,1998-02-13,Paraguay,FW,ST,,,"['2022', '2023', '2024']",5.0,11.0,154.0,mls
aDQ0PwNpQE,Chidozie Awaziem,1997-01-01,Nigeria,DF,CB,,,2024,6.0,2.0,172.0,mls
aDQ0PwXWQE,Efrain Álvarez,2002-06-19,Mexico,MF,W,,,"['2019', '2020', '2021', '2022', '2023']",5.0,9.0,161.0,mls
aDQ0PZY3QE,Pep Biel,1996-09-05,Spain,MF,W,,,2024,5.0,6.0,137.0,mls
aDQ0rNE5Ev,Adam Moffat,1986-05-15,Scotland,MF,DM,,CM,"['2013', '2014']",6.0,0.0,187.0,mls
aDQ0rxv5Ev,Piscu,1987-02-25,Spain,,,,,{},6.0,0.0,194.0,mls
aDQ0Y4vMEv,Steven Taylor,1986-01-23,England,DF,CB,,,2016,6.0,2.0,179.0,mls
aDQ0z3P5Ev,Ahmed Kantari,1985-06-28,Morocco,DF,CB,,,2015,6.0,1.0,181.0,mls
aDQ0znW5Ev,Nani,1986-11-17,Portugal,MF,W,,,"['2019', '2020', '2021']",5.0,10.0,159.0,mls
BLMv1GlQxe,Albert Rusnák,1994-07-07,Slovakia,MF,AM,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,9.0,135.0,mls
BLMv64lMxe,Adolfo Bautista,1979-05-15,Mexico,FW,ST,MF,W,2014,6.0,0.0,168.0,mls
BLMv64wlMx,Duran Michael Ferree,2006-09-28,USA,,,,,{},6.0,0.0,165.0,mls
BLMv6dWAMx,Andrew Baiera,2007-02-28,USA,,,,,{},,,,mls
BLMv6jROMx,Julián Fernández,2004-01-03,Argentina,MF,W,,,"['2023', '2024']",,,,mls
BLMv6vxAMx,Giorgio DeLibera,2005-10-31,USA,,,,,{},,,,mls
BLMv6ZyRMx,Niko Tsakiris,2005-06-19,USA,MF,DM,,CM,"['2022', '2023', '2024']",5.0,7.0,154.0,mls
BLMv70kA5x,Will Richmond,2000-04-06,USA,MF,W,,,"['2022', '2024']",5.0,8.0,170.0,mls
BLMv70wl5x,Brenden Aaronson,2000-10-22,USA,MF,AM,,,"['2019', '2020']",5.0,9.0,146.0,mls
BLMv77485x,Tommy Silva,2002-02-21,USA,DF,FB,,,2024,6.0,0.0,163.0,mls
BLMv7a2A5x,Michael Halliday,2003-01-22,USA,DF,FB,,,"['2021', '2022', '2023', '2024']",6.0,1.0,157.0,mls
BLMv7Dl35x,Omar Sowe,2000-10-28,USA,FW,ST,,,2021,6.0,1.0,181.0,mls
BLMv7DLA5x,Darren Yapi,2004-11-19,USA,FW,ST,,,"['2022', '2023', '2024']",6.0,1.0,174.0,mls
BLMv7E4X5x,Lucas Esteves,2000-06-24,Brazil,DF,FB,,,"['2021', '2022']",5.0,7.0,152.0,mls
BLMv7JdW5x,Elliot Panicco,1996-11-18,USA,GK,GK,,,"['2022', '2023', '2024']",6.0,5.0,205.0,mls
BLMv7L435x,Andrés Reyes,1999-09-08,Colombia,DF,CB,,,"['2020', '2021', '2022', '2023', '2024']",6.0,1.0,150.0,mls
BLMv7o775x,Jeremy Garay,2003-04-01,USA,FW,ST,,,2024,5.0,9.0,130.0,mls
BLMv7oaB5x,Djibril Diani,1998-02-11,France,MF,DM,,CM,2024,6.0,5.0,165.0,mls
BLMv7wO85x,Yerson Mosquera,2001-05-02,Colombia,DF,CB,,,2023,6.0,2.0,168.0,mls
BLMv7ygB5x,César Araújo,2001-04-02,Uruguay,MF,DM,,,"['2022', '2023', '2024']",,,,mls
BLMv7ZBA5x,Álvaro Barreal,2000-08-17,Argentina,DF,FB,,,"['2020', '2021', '2022', '2023']",5.0,8.0,146.0,mls
BLMva87Qxe,Roman Bürki,1990-11-14,Switzerland,GK,GK,,,"['2023', '2024']",6.0,2.0,187.0,mls
BLMvD98qxe,Florian Jungwirth,1989-01-27,Germany,DF,CB,,,"['2017', '2018', '2019', '2020', '2021', '2022']",5.0,11.0,174.0,mls
BLMvEoAQxe,Rolando Escobar,1981-10-24,Panama,FW,ST,,,2015,6.0,0.0,154.0,mls
BLMvkAAR5x,Danley Jean Jacques,2000-05-20,Haiti,MF,DM,,,2024,,,,mls
BLMvkbEl5x,Elliot Collier,1995-02-22,New Zealand,MF,W,,,"['2018', '2020', '2021']",6.0,4.0,179.0,mls
BLMvkbRO5x,Luis Argudo,1995-12-13,USA,MF,W,,,"['2018', '2019', '2020']",5.0,9.0,150.0,mls
BLMvl1yAqx,Favio Álvarez,1993-01-23,Argentina,MF,AM,,,2019,6.0,0.0,154.0,mls
BLMvl7ORqx,Brian Sylvestre,1992-12-19,Haiti,GK,GK,,,2015,6.0,5.0,201.0,mls
BLMvleeWqx,Lucas Janson,1994-08-16,Argentina,FW,ST,,,2018,5.0,7.0,148.0,mls
BLMvlgGAqx,Alex De John,1991-05-10,USA,DF,CB,,,"['2019', '2020', '2021', '2022']",6.0,0.0,176.0,mls
BLMvlgR7qx,Blake Smith,1991-01-17,USA,MF,W,,,"['2013', '2014']",5.0,8.0,146.0,mls
BLMvlJ83qx,Ager Aketxe,1993-12-30,Spain,MF,CM,,,2018,5.0,9.0,152.0,mls
BLMvlkWlqx,Cole Grossman,1989-04-10,USA,MF,DM,,CM,"['2013', '2014']",6.0,0.0,181.0,mls
BLMvllkAqx,Edwin Gyasi,1991-07-01,Ghana,MF,W,,,2019,6.0,1.0,172.0,mls
BLMvlnkBqx,Michael Gamble,1994-01-05,USA,,,,,{},5.0,7.0,161.0,mls
BLMvlPy3qx,Russell Teibert,1992-12-22,Canada,MF,CM,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023']",5.0,8.0,152.0,mls
BLMvlRJXqx,Tommy Muller,1991-04-04,USA,,,,,{},5.0,11.0,170.0,mls
BLMvLx8qxe,Martin Paterson,1987-05-13,Northern Ireland,MF,W,,,2015,5.0,9.0,157.0,mls
BLMvlxpAqx,Akira Fitzgerald,1987-07-17,Japan,,,,,{},5.0,11.0,174.0,mls
BLMvly1Oqx,Milos Degenek,1994-04-28,Australia,DF,CB,,,"['2022', '2023']",6.0,2.0,181.0,mls
BLMvnEjMxe,Federico Higuaín,1984-10-24,Argentina,MF,AM,,,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021']",5.0,8.0,165.0,mls
BLMvNN3Mxe,Florentin Pogba,1990-08-19,Guinea,DF,CB,,,2019,6.0,2.0,194.0,mls
BLMvOGX5xe,Roland Lamah,1987-12-31,Belgium,MF,W,,,"['2017', '2018', '2019']",5.0,11.0,157.0,mls
BLMvrLxjMx,Matías Gallardo,2003-11-24,Argentina,,,,,{},,,,mls
BLMvrNXMxe,Tim Howard,1979-03-06,USA,GK,GK,,,"['2016', '2017', '2018', '2019']",6.0,2.0,194.0,mls
BLMvRplMxe,Tyson Wahl,1984-02-23,USA,DF,CB,,,"['2013', '2014', '2015', '2016']",6.0,2.0,185.0,mls
BLMvrwBMxe,Justin Mapp,1984-10-18,USA,MF,W,,,"['2013', '2014', '2015', '2016']",5.0,10.0,163.0,mls
BLMvXJOqxe,Shea Salinas,1986-06-24,USA,MF,W,DF,FB,"['2013', '2014', '2015', '2016', '2017', '2018', '2019', '2020', '2021', '2022']",5.0,10.0,152.0,mls
BLMvXoBqxe,Wilfried Moimbé,1988-10-18,France,DF,FB,,,2019,5.0,8.0,148.0,mls
BLMvXwRqxe,Jámison Olave,1981-04-21,Colombia,DF,CB,,,"['2013', '2014', '2015', '2016']",6.0,3.0,212.0,mls
BLMvzGl8Mx,Wilson Harris,1999-11-28,USA,FW,ST,,,2021,6.0,0.0,163.0,mls
BLMvzJ0lMx,Rey Ortiz,1997-01-06,USA,,,,,{},5.0,5.0,135.0,mls
BLMvzJeOMx,Jordan Cano,1996-03-13,USA,,,,,{},6.0,1.0,174.0,mls
BLMvzjz3Mx,Cristian Martínez,1997-02-06,Panama,MF,W,,,"['2016', '2017', '2018', '2019']",5.0,7.0,174.0,mls
BLMvzKKjMx,Andrew Brody,1995-05-03,USA,DF,FB,,,"['2021', '2022', '2023', '2024']",5.0,10.0,135.0,mls
BLMvzld8Mx,Auro,1996-01-23,Brazil,DF,FB,,,"['2018', '2019', '2020', '2021']",5.0,6.0,137.0,mls
BLMvzNDjMx,Luis Binks,2001-09-02,England,DF,CB,,,2020,6.0,2.0,190.0,mls
BLMvzNwBMx,Niki Jackson,1995-08-25,USA,FW,ST,,,"['2018', '2019']",6.0,1.0,174.0,mls
BLMvzPNlMx,Cecilio Domínguez,1994-08-11,Paraguay,FW,ST,MF,W,"['2021', '2022']",5.0,10.0,161.0,mls
BLMvzznAMx,Carlos Rivas,1994-04-15,Colombia,FW,ST,MF,W,"['2015', '2016', '2017', '2018']",6.0,0.0,181.0,mls
e7Mz0geqr0,Edson Buddle,1981-05-21,USA,FW,ST,,,"['2013', '2014', '2015']",6.0,1.0,185.0,mls
e7Mz4lGqr0,Steward Ceus,1987-03-26,USA,GK,GK,,,2013,6.0,6.0,207.0,mls
e7Mz7N95r0,Akira Kaji,1980-01-13,Japan,DF,FB,,,2014,5.0,9.0,163.0,mls
e7Mz913GQr,Aaron Long,1992-10-12,USA,DF,CB,,,"['2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",6.0,1.0,174.0,mls
e7Mz9bO7Qr,Terrence Boyd,1991-02-16,USA,FW,ST,,,2019,6.0,2.0,196.0,mls
e7Mz9DeJQr,Christian Hernandez,1993-10-30,Mexico,,,,,{},5.0,11.0,161.0,mls
e7Mz9DgGQr,Jack Price,1992-12-19,England,MF,DM,,CM,"['2018', '2019', '2020', '2021', '2022', '2023']",6.0,3.0,192.0,mls
e7Mz9eOGQr,William Yarbrough,1989-03-20,USA,GK,GK,,,"['2020', '2021', '2022', '2023', '2024']",6.0,2.0,161.0,mls
e7Mz9GBOQr,Mikael Uhre,1994-09-30,Denmark,FW,ST,,,"['2022', '2023', '2024']",6.0,2.0,185.0,mls
e7Mz9jAGQr,Alex Martinez,1991-08-25,USA,MF,CM,,,2014,5.0,8.0,161.0,mls
e7Mz9kAeQr,Collin Martin,1994-11-09,USA,MF,DM,,CM,"['2013', '2014', '2016', '2017', '2018', '2019']",5.0,11.0,152.0,mls
e7Mz9nP7Qr,Donald Smith,1990-12-07,USA,DF,FB,,,"['2013', '2014', '2016', '2017']",5.0,11.0,161.0,mls
e7Mz9oL7Qr,Martín Rodríguez,1994-08-05,Chile,MF,CM,,,"['2022', '2024']",5.0,7.0,172.0,mls
e7Mz9PWjQr,Keegan Rosenberry,1993-12-11,USA,DF,FB,,,"['2016', '2017', '2018', '2019', '2020', '2021', '2022', '2023', '2024']",5.0,8.0,161.0,mls
e7Mz9w9Qr0,Ashley Cole,1980-12-20,England,DF,FB,,,"['2016', '2017', '2018']",5.0,9.0,146.0,mls
e7Mz9xyOQr,Ramón Ábila,1989-10-14,Argentina,FW,ST,,,2021,5.0,9.0,185.0,mls
e7Mz9YpXQr,Bismark Boateng,1994-05-10,Ghana,MF,CM,,,"['2017', '2018']",5.0,11.0,159.0,mls
e7Mz9z3OQr,Gilberto,1989-06-05,Brazil,FW,ST,,,"['2014', '2015', '2016']",5.0,10.0,154.0,mls
